order_id,customer_age,region,membership,channel,category,price,quantity,amount,amount_log,is_premium,amount_class,membership_ord,region_경기,region_대구,region_부산,region_서울,region_인천,ch_app,ch_web,cat_가전,cat_도서,cat_뷰티,cat_식품,cat_패션,customer_age_scaled,amount_scaled,quantity_scaled
O00169,35.0,서울,basic,app,가전,19900.0,1,19900.0,9.898525260706313,0,low,1,0,0,0,1,0,1,0,1,0,0,0,0,0.0,-0.2842857142857143,0.0
O00170,40.0,경기,gold,web,식품,49900.0,1,49900.0,10.817796321618971,1,mid,3,1,0,0,0,0,0,1,0,0,0,1,0,0.4166666666666667,0.1442857142857143,0.0
O00172,41.0,서울,gold,web,도서,89900.0,3,269700.0,12.505069216944454,1,high,3,0,0,0,1,0,0,1,0,1,0,0,0,0.5,3.2842857142857143,2.0
O00173,15.0,경기,gold,web,식품,29900.0,1,29900.0,10.305647203635566,1,low,3,1,0,0,0,0,0,1,0,0,0,1,0,-1.6666666666666667,-0.14142857142857143,0.0
O00174,52.0,서울,gold,web,뷰티,19900.0,1,19900.0,9.898525260706313,1,low,3,0,0,0,1,0,0,1,0,0,1,0,0,1.4166666666666667,-0.2842857142857143,0.0
O00175,36.0,경기,gold,web,도서,19900.0,1,19900.0,9.898525260706313,1,low,3,1,0,0,0,0,0,1,0,1,0,0,0,0.08333333333333333,-0.2842857142857143,0.0
O00176,20.0,서울,basic,web,식품,29900.0,2,59800.0,10.998777662206932,0,mid,1,0,0,0,1,0,0,1,0,0,0,1,0,-1.25,0.2857142857142857,1.0
O00177,27.0,부산,basic,app,식품,89900.0,3,269700.0,12.505069216944454,0,high,1,0,0,1,0,0,1,0,0,0,0,1,0,-0.6666666666666666,3.2842857142857143,2.0
O00178,16.0,서울,basic,app,가전,19900.0,2,39800.0,10.591647316585027,0,mid,1,0,0,0,1,0,1,0,1,0,0,0,0,-1.5833333333333333,0.0,1.0
O00179,25.0,대구,basic,app,식품,19900.0,3,59700.0,10.997104049659168,0,mid,1,0,1,0,0,0,1,0,0,0,0,1,0,-0.8333333333333334,0.2842857142857143,2.0
O00180,34.0,서울,silver,app,패션,89900.0,3,269700.0,12.505069216944454,0,high,2,0,0,0,1,0,1,0,0,0,0,0,1,-0.08333333333333333,3.2842857142857143,2.0
O00181,49.0,서울,basic,web,도서,49900.0,1,49900.0,10.817796321618971,0,mid,1,0,0,0,1,0,0,1,0,1,0,0,0,1.1666666666666667,0.1442857142857143,0.0
O00182,39.0,서울,vip,web,패션,19900.0,1,19900.0,9.898525260706313,1,low,4,0,0,0,1,0,0,1,0,0,0,0,1,0.3333333333333333,-0.2842857142857143,0.0
O00183,37.0,대구,silver,web,도서,29900.0,1,29900.0,10.305647203635566,0,low,2,0,1,0,0,0,0,1,0,1,0,0,0,0.16666666666666666,-0.14142857142857143,0.0
O00184,25.0,인천,gold,web,가전,19900.0,3,59700.0,10.997104049659168,1,mid,3,0,0,0,0,1,0,1,1,0,0,0,0,-0.8333333333333334,0.2842857142857143,2.0
O00185,28.0,서울,basic,app,식품,29900.0,2,59800.0,10.998777662206932,0,mid,1,0,0,0,1,0,1,0,0,0,0,1,0,-0.5833333333333334,0.2857142857142857,1.0
O00186,28.0,부산,gold,app,식품,19900.0,1,19900.0,9.898525260706313,1,low,3,0,0,1,0,0,1,0,0,0,0,1,0,-0.5833333333333334,-0.2842857142857143,0.0
O00187,29.0,인천,vip,web,식품,249900.0,3,749700.0,13.527429739357144,1,high,4,0,0,0,0,1,0,1,0,0,0,1,0,-0.5,10.141428571428571,2.0
O00188,32.0,경기,basic,web,도서,29900.0,1,29900.0,10.305647203635566,0,low,1,1,0,0,0,0,0,1,0,1,0,0,0,-0.25,-0.14142857142857143,0.0
O00189,33.0,경기,silver,app,식품,29900.0,2,59800.0,10.998777662206932,0,mid,2,1,0,0,0,0,1,0,0,0,0,1,0,-0.16666666666666666,0.2857142857142857,1.0
O00190,32.0,서울,gold,app,패션,29900.0,2,59800.0,10.998777662206932,1,mid,3,0,0,0,1,0,1,0,0,0,0,0,1,-0.25,0.2857142857142857,1.0
O00191,29.0,서울,basic,web,식품,129900.0,3,389700.0,12.873135057399978,0,high,1,0,0,0,1,0,0,1,0,0,0,1,0,-0.5,4.998571428571428,2.0
O00192,36.0,인천,silver,app,가전,89900.0,1,89900.0,11.40646434386837,0,mid,2,0,0,0,0,1,1,0,1,0,0,0,0,0.08333333333333333,0.7157142857142857,0.0
O00193,32.0,대구,basic,app,패션,29900.0,1,29900.0,10.305647203635566,0,low,1,0,1,0,0,0,1,0,0,0,0,0,1,-0.25,-0.14142857142857143,0.0
O00194,21.0,경기,basic,web,식품,49900.0,3,149700.0,11.916395250412128,0,high,1,1,0,0,0,0,0,1,0,0,0,1,0,-1.1666666666666667,1.57,2.0
O00195,35.0,서울,basic,web,식품,29900.0,1,29900.0,10.305647203635566,0,low,1,0,0,0,1,0,0,1,0,0,0,1,0,0.0,-0.14142857142857143,0.0
O00196,34.0,서울,basic,app,뷰티,29900.0,2,59800.0,10.998777662206932,0,mid,1,0,0,0,1,0,1,0,0,0,1,0,0,-0.08333333333333333,0.2857142857142857,1.0
O00197,21.0,부산,basic,app,도서,9900.0,1,9900.0,9.200391041122515,0,low,1,0,0,1,0,0,1,0,0,1,0,0,0,-1.1666666666666667,-0.42714285714285716,0.0
O00198,30.0,인천,basic,app,패션,29900.0,1,29900.0,10.305647203635566,0,low,1,0,0,0,0,1,1,0,0,0,0,0,1,-0.4166666666666667,-0.14142857142857143,0.0
O00199,40.0,인천,vip,web,뷰티,19900.0,2,39800.0,10.591647316585027,1,mid,4,0,0,0,0,1,0,1,0,0,1,0,0,0.4166666666666667,0.0,1.0
O00201,24.0,경기,vip,app,도서,19900.0,1,19900.0,9.898525260706313,1,low,4,1,0,0,0,0,1,0,0,1,0,0,0,-0.9166666666666666,-0.2842857142857143,0.0
O00202,32.0,서울,basic,app,패션,129900.0,1,129900.0,11.774527900858468,0,high,1,0,0,0,1,0,1,0,0,0,0,0,1,-0.25,1.2871428571428571,0.0
O00203,41.0,서울,basic,web,식품,29900.0,2,59800.0,10.998777662206932,0,mid,1,0,0,0,1,0,0,1,0,0,0,1,0,0.5,0.2857142857142857,1.0
O00204,51.0,인천,silver,app,패션,29900.0,1,29900.0,10.305647203635566,0,low,2,0,0,0,0,1,1,0,0,0,0,0,1,1.3333333333333333,-0.14142857142857143,0.0
O00205,41.0,경기,basic,app,식품,29900.0,2,59800.0,10.998777662206932,0,mid,1,1,0,0,0,0,1,0,0,0,0,1,0,0.5,0.2857142857142857,1.0
O00206,45.0,서울,basic,app,도서,9900.0,2,19800.0,9.893487720457795,0,low,1,0,0,0,1,0,1,0,0,1,0,0,0,0.8333333333333334,-0.2857142857142857,1.0
O00207,38.0,서울,silver,app,식품,19900.0,3,59700.0,10.997104049659168,0,mid,2,0,0,0,1,0,1,0,0,0,0,1,0,0.25,0.2842857142857143,2.0
O00208,29.0,부산,basic,app,가전,9900.0,2,19800.0,9.893487720457795,0,low,1,0,0,1,0,0,1,0,1,0,0,0,0,-0.5,-0.2857142857142857,1.0
O00209,41.0,서울,silver,web,식품,29900.0,1,29900.0,10.305647203635566,0,low,2,0,0,0,1,0,0,1,0,0,0,1,0,0.5,-0.14142857142857143,0.0
O00210,34.0,서울,silver,app,가전,19900.0,2,39800.0,10.591647316585027,0,mid,2,0,0,0,1,0,1,0,1,0,0,0,0,-0.08333333333333333,0.0,1.0
O00211,38.0,경기,basic,web,도서,49900.0,1,49900.0,10.817796321618971,0,mid,1,1,0,0,0,0,0,1,0,1,0,0,0,0.25,0.1442857142857143,0.0
O00212,26.0,부산,basic,app,도서,19900.0,2,39800.0,10.591647316585027,0,mid,1,0,0,1,0,0,1,0,0,1,0,0,0,-0.75,0.0,1.0
O00213,39.0,부산,gold,web,패션,9900.0,1,9900.0,9.200391041122515,1,low,3,0,0,1,0,0,0,1,0,0,0,0,1,0.3333333333333333,-0.42714285714285716,0.0
O00214,34.0,서울,basic,app,가전,19900.0,1,19900.0,9.898525260706313,0,low,1,0,0,0,1,0,1,0,1,0,0,0,0,-0.08333333333333333,-0.2842857142857143,0.0
O00215,37.0,부산,basic,web,가전,129900.0,2,259800.0,12.467671232325932,0,high,1,0,0,1,0,0,0,1,1,0,0,0,0,0.16666666666666666,3.142857142857143,1.0
O00216,34.0,서울,vip,web,뷰티,49900.0,2,99800.0,11.510933482289435,1,mid,4,0,0,0,1,0,0,1,0,0,1,0,0,-0.08333333333333333,0.8571428571428571,1.0
O00217,33.0,서울,basic,web,뷰티,19900.0,3,59700.0,10.997104049659168,0,mid,1,0,0,0,1,0,0,1,0,0,1,0,0,-0.16666666666666666,0.2842857142857143,2.0
O00219,31.0,경기,vip,app,식품,9900.0,1,9900.0,9.200391041122515,1,low,4,1,0,0,0,0,1,0,0,0,0,1,0,-0.3333333333333333,-0.42714285714285716,0.0
O00220,21.0,인천,basic,app,뷰티,249900.0,2,499800.0,13.121965298181308,0,high,1,0,0,0,0,1,1,0,0,0,1,0,0,-1.1666666666666667,6.571428571428571,1.0
O00221,18.0,부산,basic,app,가전,49900.0,1,49900.0,10.817796321618971,0,mid,1,0,0,1,0,0,1,0,1,0,0,0,0,-1.4166666666666667,0.1442857142857143,0.0
O00222,37.0,경기,basic,web,식품,19900.0,3,59700.0,10.997104049659168,0,mid,1,1,0,0,0,0,0,1,0,0,0,1,0,0.16666666666666666,0.2842857142857143,2.0
O00223,31.0,서울,basic,web,도서,29900.0,1,29900.0,10.305647203635566,0,low,1,0,0,0,1,0,0,1,0,1,0,0,0,-0.3333333333333333,-0.14142857142857143,0.0
O00224,19.0,서울,basic,web,패션,9900.0,1,9900.0,9.200391041122515,0,low,1,0,0,0,1,0,0,1,0,0,0,0,1,-1.3333333333333333,-0.42714285714285716,0.0
O00225,36.0,서울,silver,web,뷰티,249900.0,3,749700.0,13.527429739357144,0,high,2,0,0,0,1,0,0,1,0,0,1,0,0,0.08333333333333333,10.141428571428571,2.0
O00227,31.0,대구,silver,web,가전,29900.0,2,59800.0,10.998777662206932,0,mid,2,0,1,0,0,0,0,1,1,0,0,0,0,-0.3333333333333333,0.2857142857142857,1.0
O00228,37.0,서울,vip,web,패션,19900.0,1,19900.0,9.898525260706313,1,low,4,0,0,0,1,0,0,1,0,0,0,0,1,0.16666666666666666,-0.2842857142857143,0.0
O00229,47.0,인천,gold,web,도서,49900.0,1,49900.0,10.817796321618971,1,mid,3,0,0,0,0,1,0,1,0,1,0,0,0,1.0,0.1442857142857143,0.0
O00230,47.0,경기,silver,web,패션,49900.0,1,49900.0,10.817796321618971,0,mid,2,1,0,0,0,0,0,1,0,0,0,0,1,1.0,0.1442857142857143,0.0
O00231,36.0,부산,basic,app,뷰티,49900.0,2,99800.0,11.510933482289435,0,mid,1,0,0,1,0,0,1,0,0,0,1,0,0,0.08333333333333333,0.8571428571428571,1.0
O00233,36.0,경기,silver,web,패션,89900.0,1,89900.0,11.40646434386837,0,mid,2,1,0,0,0,0,0,1,0,0,0,0,1,0.08333333333333333,0.7157142857142857,0.0
O00234,38.0,경기,basic,web,도서,9900.0,1,9900.0,9.200391041122515,0,low,1,1,0,0,0,0,0,1,0,1,0,0,0,0.25,-0.42714285714285716,0.0
O00235,33.0,서울,basic,web,뷰티,19900.0,2,39800.0,10.591647316585027,0,mid,1,0,0,0,1,0,0,1,0,0,1,0,0,-0.16666666666666666,0.0,1.0
O00236,37.0,부산,gold,web,뷰티,19900.0,2,39800.0,10.591647316585027,1,mid,3,0,0,1,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.0,1.0
O00238,36.0,서울,basic,app,도서,19900.0,1,19900.0,9.898525260706313,0,low,1,0,0,0,1,0,1,0,0,1,0,0,0,0.08333333333333333,-0.2842857142857143,0.0
O00239,39.0,경기,basic,app,패션,49900.0,2,99800.0,11.510933482289435,0,mid,1,1,0,0,0,0,1,0,0,0,0,0,1,0.3333333333333333,0.8571428571428571,1.0
O00240,31.0,서울,basic,app,식품,49900.0,1,49900.0,10.817796321618971,0,mid,1,0,0,0,1,0,1,0,0,0,0,1,0,-0.3333333333333333,0.1442857142857143,0.0
O00241,34.0,대구,gold,web,뷰티,19900.0,1,19900.0,9.898525260706313,1,low,3,0,1,0,0,0,0,1,0,0,1,0,0,-0.08333333333333333,-0.2842857142857143,0.0
O00242,25.0,대구,silver,web,패션,19900.0,1,19900.0,9.898525260706313,0,low,2,0,1,0,0,0,0,1,0,0,0,0,1,-0.8333333333333334,-0.2842857142857143,0.0
O00243,24.0,대구,gold,app,도서,19900.0,2,39800.0,10.591647316585027,1,mid,3,0,1,0,0,0,1,0,0,1,0,0,0,-0.9166666666666666,0.0,1.0
O00244,37.0,서울,basic,app,패션,19900.0,1,19900.0,9.898525260706313,0,low,1,0,0,0,1,0,1,0,0,0,0,0,1,0.16666666666666666,-0.2842857142857143,0.0
O00245,28.0,서울,basic,app,도서,19900.0,3,59700.0,10.997104049659168,0,mid,1,0,0,0,1,0,1,0,0,1,0,0,0,-0.5833333333333334,0.2842857142857143,2.0
O00246,19.0,대구,basic,web,가전,9900.0,1,9900.0,9.200391041122515,0,low,1,0,1,0,0,0,0,1,1,0,0,0,0,-1.3333333333333333,-0.42714285714285716,0.0
O00247,25.0,경기,basic,app,도서,89900.0,2,179800.0,12.099605962739451,0,high,1,1,0,0,0,0,1,0,0,1,0,0,0,-0.8333333333333334,2.0,1.0
O00248,26.0,대구,basic,web,도서,249900.0,1,249900.0,12.428820118415677,0,high,1,0,1,0,0,0,0,1,0,1,0,0,0,-0.75,3.0014285714285713,0.0
O00249,42.0,대구,gold,app,도서,19900.0,2,39800.0,10.591647316585027,1,mid,3,0,1,0,0,0,1,0,0,1,0,0,0,0.5833333333333334,0.0,1.0
O00250,37.0,인천,basic,app,식품,19900.0,2,39800.0,10.591647316585027,0,mid,1,0,0,0,0,1,1,0,0,0,0,1,0,0.16666666666666666,0.0,1.0
O00251,27.0,서울,silver,app,도서,9900.0,1,9900.0,9.200391041122515,0,low,2,0,0,0,1,0,1,0,0,1,0,0,0,-0.6666666666666666,-0.42714285714285716,0.0
O00252,30.0,서울,basic,web,뷰티,49900.0,2,99800.0,11.510933482289435,0,mid,1,0,0,0,1,0,0,1,0,0,1,0,0,-0.4166666666666667,0.8571428571428571,1.0
O00253,47.0,인천,basic,app,뷰티,89900.0,1,89900.0,11.40646434386837,0,mid,1,0,0,0,0,1,1,0,0,0,1,0,0,1.0,0.7157142857142857,0.0
O00254,43.0,서울,basic,web,패션,9900.0,1,9900.0,9.200391041122515,0,low,1,0,0,0,1,0,0,1,0,0,0,0,1,0.6666666666666666,-0.42714285714285716,0.0
O00255,25.0,서울,vip,web,식품,9900.0,3,29700.0,10.298935994257638,1,low,4,0,0,0,1,0,0,1,0,0,0,1,0,-0.8333333333333334,-0.1442857142857143,2.0
O00256,45.0,경기,gold,web,패션,49900.0,2,99800.0,11.510933482289435,1,mid,3,1,0,0,0,0,0,1,0,0,0,0,1,0.8333333333333334,0.8571428571428571,1.0
O00258,42.0,부산,basic,web,뷰티,9900.0,1,9900.0,9.200391041122515,0,low,1,0,0,1,0,0,0,1,0,0,1,0,0,0.5833333333333334,-0.42714285714285716,0.0
O00259,34.0,경기,basic,web,가전,29900.0,2,59800.0,10.998777662206932,0,mid,1,1,0,0,0,0,0,1,1,0,0,0,0,-0.08333333333333333,0.2857142857142857,1.0
O00260,46.0,서울,silver,app,도서,19900.0,1,19900.0,9.898525260706313,0,low,2,0,0,0,1,0,1,0,0,1,0,0,0,0.9166666666666666,-0.2842857142857143,0.0
O00261,25.0,경기,basic,web,뷰티,19900.0,2,39800.0,10.591647316585027,0,mid,1,1,0,0,0,0,0,1,0,0,1,0,0,-0.8333333333333334,0.0,1.0
O00262,33.0,대구,gold,app,패션,49900.0,1,49900.0,10.817796321618971,1,mid,3,0,1,0,0,0,1,0,0,0,0,0,1,-0.16666666666666666,0.1442857142857143,0.0
O00263,46.0,서울,basic,web,패션,89900.0,1,89900.0,11.40646434386837,0,mid,1,0,0,0,1,0,0,1,0,0,0,0,1,0.9166666666666666,0.7157142857142857,0.0
O00264,13.0,경기,basic,web,도서,19900.0,1,19900.0,9.898525260706313,0,low,1,1,0,0,0,0,0,1,0,1,0,0,0,-1.8333333333333333,-0.2842857142857143,0.0
O00265,35.0,인천,basic,app,도서,129900.0,2,259800.0,12.467671232325932,0,high,1,0,0,0,0,1,1,0,0,1,0,0,0,0.0,3.142857142857143,1.0
O00266,31.0,부산,basic,web,가전,19900.0,1,19900.0,9.898525260706313,0,low,1,0,0,1,0,0,0,1,1,0,0,0,0,-0.3333333333333333,-0.2842857142857143,0.0
O00267,41.0,부산,silver,web,식품,49900.0,3,149700.0,11.916395250412128,0,high,2,0,0,1,0,0,0,1,0,0,0,1,0,0.5,1.57,2.0
O00269,42.0,서울,basic,app,도서,89900.0,2,179800.0,12.099605962739451,0,high,1,0,0,0,1,0,1,0,0,1,0,0,0,0.5833333333333334,2.0,1.0
O00270,37.0,서울,basic,app,패션,129900.0,1,129900.0,11.774527900858468,0,high,1,0,0,0,1,0,1,0,0,0,0,0,1,0.16666666666666666,1.2871428571428571,0.0
O00271,35.0,인천,basic,web,도서,9900.0,1,9900.0,9.200391041122515,0,low,1,0,0,0,0,1,0,1,0,1,0,0,0,0.0,-0.42714285714285716,0.0
O00272,32.0,인천,gold,web,뷰티,129900.0,1,129900.0,11.774527900858468,1,high,3,0,0,0,0,1,0,1,0,0,1,0,0,-0.25,1.2871428571428571,0.0
O00273,37.0,인천,gold,app,패션,89900.0,3,269700.0,12.505069216944454,1,high,3,0,0,0,0,1,1,0,0,0,0,0,1,0.16666666666666666,3.2842857142857143,2.0
O00274,48.0,대구,vip,app,뷰티,49900.0,2,99800.0,11.510933482289435,1,mid,4,0,1,0,0,0,1,0,0,0,1,0,0,1.0833333333333333,0.8571428571428571,1.0
O00275,28.0,경기,gold,app,패션,19900.0,2,39800.0,10.591647316585027,1,mid,3,1,0,0,0,0,1,0,0,0,0,0,1,-0.5833333333333334,0.0,1.0
O00276,31.0,경기,basic,app,식품,89900.0,1,89900.0,11.40646434386837,0,mid,1,1,0,0,0,0,1,0,0,0,0,1,0,-0.3333333333333333,0.7157142857142857,0.0
O00277,34.0,부산,silver,app,가전,89900.0,1,89900.0,11.40646434386837,0,mid,2,0,0,1,0,0,1,0,1,0,0,0,0,-0.08333333333333333,0.7157142857142857,0.0
O00278,44.0,경기,basic,web,뷰티,19900.0,1,19900.0,9.898525260706313,0,low,1,1,0,0,0,0,0,1,0,0,1,0,0,0.75,-0.2842857142857143,0.0
O00279,37.0,부산,basic,web,도서,129900.0,2,259800.0,12.467671232325932,0,high,1,0,0,1,0,0,0,1,0,1,0,0,0,0.16666666666666666,3.142857142857143,1.0
O00280,44.0,부산,gold,app,식품,9900.0,3,29700.0,10.298935994257638,1,low,3,0,0,1,0,0,1,0,0,0,0,1,0,0.75,-0.1442857142857143,2.0
O00281,44.0,인천,basic,web,패션,9900.0,3,29700.0,10.298935994257638,0,low,1,0,0,0,0,1,0,1,0,0,0,0,1,0.75,-0.1442857142857143,2.0
O00282,40.0,서울,vip,web,뷰티,29900.0,1,29900.0,10.305647203635566,1,low,4,0,0,0,1,0,0,1,0,0,1,0,0,0.4166666666666667,-0.14142857142857143,0.0
O00283,25.0,서울,basic,app,패션,29900.0,2,59800.0,10.998777662206932,0,mid,1,0,0,0,1,0,1,0,0,0,0,0,1,-0.8333333333333334,0.2857142857142857,1.0
O00284,50.0,서울,silver,app,패션,29900.0,1,29900.0,10.305647203635566,0,low,2,0,0,0,1,0,1,0,0,0,0,0,1,1.25,-0.14142857142857143,0.0
O00285,48.0,경기,silver,web,패션,9900.0,1,9900.0,9.200391041122515,0,low,2,1,0,0,0,0,0,1,0,0,0,0,1,1.0833333333333333,-0.42714285714285716,0.0
O00286,36.0,서울,gold,web,가전,249900.0,1,249900.0,12.428820118415677,1,high,3,0,0,0,1,0,0,1,1,0,0,0,0,0.08333333333333333,3.0014285714285713,0.0
O00287,23.0,경기,silver,web,가전,9900.0,1,9900.0,9.200391041122515,0,low,2,1,0,0,0,0,0,1,1,0,0,0,0,-1.0,-0.42714285714285716,0.0
O00288,21.0,경기,silver,app,도서,9900.0,1,9900.0,9.200391041122515,0,low,2,1,0,0,0,0,1,0,0,1,0,0,0,-1.1666666666666667,-0.42714285714285716,0.0
O00289,37.0,서울,basic,app,뷰티,9900.0,3,29700.0,10.298935994257638,0,low,1,0,0,0,1,0,1,0,0,0,1,0,0,0.16666666666666666,-0.1442857142857143,2.0
O00290,29.0,경기,silver,web,식품,29900.0,1,29900.0,10.305647203635566,0,low,2,1,0,0,0,0,0,1,0,0,0,1,0,-0.5,-0.14142857142857143,0.0
O00291,20.0,서울,basic,web,식품,129900.0,1,129900.0,11.774527900858468,0,high,1,0,0,0,1,0,0,1,0,0,0,1,0,-1.25,1.2871428571428571,0.0
O00292,21.0,서울,silver,app,식품,49900.0,3,149700.0,11.916395250412128,0,high,2,0,0,0,1,0,1,0,0,0,0,1,0,-1.1666666666666667,1.57,2.0
O00293,31.0,인천,silver,web,패션,89900.0,2,179800.0,12.099605962739451,0,high,2,0,0,0,0,1,0,1,0,0,0,0,1,-0.3333333333333333,2.0,1.0
O00294,37.0,서울,silver,app,가전,9900.0,3,29700.0,10.298935994257638,0,low,2,0,0,0,1,0,1,0,1,0,0,0,0,0.16666666666666666,-0.1442857142857143,2.0
O00295,48.0,서울,basic,app,뷰티,29900.0,3,89700.0,11.404237196256764,0,mid,1,0,0,0,1,0,1,0,0,0,1,0,0,1.0833333333333333,0.7128571428571429,2.0
O00296,39.0,경기,basic,web,패션,29900.0,3,89700.0,11.404237196256764,0,mid,1,1,0,0,0,0,0,1,0,0,0,0,1,0.3333333333333333,0.7128571428571429,2.0
O00297,32.0,부산,silver,app,가전,29900.0,2,59800.0,10.998777662206932,0,mid,2,0,0,1,0,0,1,0,1,0,0,0,0,-0.25,0.2857142857142857,1.0
O00298,38.0,서울,basic,web,가전,9900.0,2,19800.0,9.893487720457795,0,low,1,0,0,0,1,0,0,1,1,0,0,0,0,0.25,-0.2857142857142857,1.0
O00300,42.0,서울,basic,app,뷰티,29900.0,1,29900.0,10.305647203635566,0,low,1,0,0,0,1,0,1,0,0,0,1,0,0,0.5833333333333334,-0.14142857142857143,0.0
O00301,35.0,서울,vip,web,뷰티,49900.0,1,49900.0,10.817796321618971,1,mid,4,0,0,0,1,0,0,1,0,0,1,0,0,0.0,0.1442857142857143,0.0
O00302,44.0,경기,silver,app,패션,29900.0,1,29900.0,10.305647203635566,0,low,2,1,0,0,0,0,1,0,0,0,0,0,1,0.75,-0.14142857142857143,0.0
O00303,42.0,경기,basic,app,도서,9900.0,1,9900.0,9.200391041122515,0,low,1,1,0,0,0,0,1,0,0,1,0,0,0,0.5833333333333334,-0.42714285714285716,0.0
O00304,36.0,경기,basic,web,뷰티,29900.0,3,89700.0,11.404237196256764,0,mid,1,1,0,0,0,0,0,1,0,0,1,0,0,0.08333333333333333,0.7128571428571429,2.0
O00305,34.0,부산,basic,web,도서,9900.0,1,9900.0,9.200391041122515,0,low,1,0,0,1,0,0,0,1,0,1,0,0,0,-0.08333333333333333,-0.42714285714285716,0.0
O00306,43.0,대구,gold,web,패션,89900.0,1,89900.0,11.40646434386837,1,mid,3,0,1,0,0,0,0,1,0,0,0,0,1,0.6666666666666666,0.7157142857142857,0.0
O00307,29.0,경기,silver,web,도서,29900.0,1,29900.0,10.305647203635566,0,low,2,1,0,0,0,0,0,1,0,1,0,0,0,-0.5,-0.14142857142857143,0.0
O00308,21.0,서울,basic,web,식품,9900.0,1,9900.0,9.200391041122515,0,low,1,0,0,0,1,0,0,1,0,0,0,1,0,-1.1666666666666667,-0.42714285714285716,0.0
O00309,21.0,부산,basic,web,도서,249900.0,1,249900.0,12.428820118415677,0,high,1,0,0,1,0,0,0,1,0,1,0,0,0,-1.1666666666666667,3.0014285714285713,0.0
O00310,28.0,서울,basic,web,뷰티,29900.0,2,59800.0,10.998777662206932,0,mid,1,0,0,0,1,0,0,1,0,0,1,0,0,-0.5833333333333334,0.2857142857142857,1.0
O00311,41.0,경기,silver,app,패션,9900.0,3,29700.0,10.298935994257638,0,low,2,1,0,0,0,0,1,0,0,0,0,0,1,0.5,-0.1442857142857143,2.0
O00312,31.0,서울,gold,app,뷰티,29900.0,3,89700.0,11.404237196256764,1,mid,3,0,0,0,1,0,1,0,0,0,1,0,0,-0.3333333333333333,0.7128571428571429,2.0
O00313,37.0,서울,basic,app,식품,19900.0,3,59700.0,10.997104049659168,0,mid,1,0,0,0,1,0,1,0,0,0,0,1,0,0.16666666666666666,0.2842857142857143,2.0
O00314,31.0,대구,basic,web,뷰티,89900.0,2,179800.0,12.099605962739451,0,high,1,0,1,0,0,0,0,1,0,0,1,0,0,-0.3333333333333333,2.0,1.0
O00315,31.0,인천,basic,web,뷰티,89900.0,1,89900.0,11.40646434386837,0,mid,1,0,0,0,0,1,0,1,0,0,1,0,0,-0.3333333333333333,0.7157142857142857,0.0
O00316,26.0,부산,vip,app,뷰티,249900.0,2,499800.0,13.121965298181308,1,high,4,0,0,1,0,0,1,0,0,0,1,0,0,-0.75,6.571428571428571,1.0
O00317,34.0,경기,basic,web,가전,29900.0,1,29900.0,10.305647203635566,0,low,1,1,0,0,0,0,0,1,1,0,0,0,0,-0.08333333333333333,-0.14142857142857143,0.0
O00318,33.0,서울,gold,web,식품,29900.0,2,59800.0,10.998777662206932,1,mid,3,0,0,0,1,0,0,1,0,0,0,1,0,-0.16666666666666666,0.2857142857142857,1.0
O00320,38.0,서울,basic,app,뷰티,9900.0,1,9900.0,9.200391041122515,0,low,1,0,0,0,1,0,1,0,0,0,1,0,0,0.25,-0.42714285714285716,0.0
O00323,45.0,부산,silver,app,가전,9900.0,1,9900.0,9.200391041122515,0,low,2,0,0,1,0,0,1,0,1,0,0,0,0,0.8333333333333334,-0.42714285714285716,0.0
O00324,34.0,서울,gold,app,패션,19900.0,2,39800.0,10.591647316585027,1,mid,3,0,0,0,1,0,1,0,0,0,0,0,1,-0.08333333333333333,0.0,1.0
O00325,36.0,대구,silver,app,가전,89900.0,2,179800.0,12.099605962739451,0,high,2,0,1,0,0,0,1,0,1,0,0,0,0,0.08333333333333333,2.0,1.0
O00327,43.0,경기,basic,app,식품,9900.0,1,9900.0,9.200391041122515,0,low,1,1,0,0,0,0,1,0,0,0,0,1,0,0.6666666666666666,-0.42714285714285716,0.0
O00328,39.0,경기,vip,app,도서,9900.0,2,19800.0,9.893487720457795,1,low,4,1,0,0,0,0,1,0,0,1,0,0,0,0.3333333333333333,-0.2857142857142857,1.0
O00329,35.0,경기,gold,web,도서,19900.0,1,19900.0,9.898525260706313,1,low,3,1,0,0,0,0,0,1,0,1,0,0,0,0.0,-0.2842857142857143,0.0
O00330,35.0,서울,basic,app,뷰티,89900.0,2,179800.0,12.099605962739451,0,high,1,0,0,0,1,0,1,0,0,0,1,0,0,0.0,2.0,1.0
O00331,37.0,서울,vip,app,패션,9900.0,2,19800.0,9.893487720457795,1,low,4,0,0,0,1,0,1,0,0,0,0,0,1,0.16666666666666666,-0.2857142857142857,1.0
O00332,39.0,부산,silver,app,식품,49900.0,1,49900.0,10.817796321618971,0,mid,2,0,0,1,0,0,1,0,0,0,0,1,0,0.3333333333333333,0.1442857142857143,0.0
O00333,50.0,서울,silver,web,가전,9900.0,1,9900.0,9.200391041122515,0,low,2,0,0,0,1,0,0,1,1,0,0,0,0,1.25,-0.42714285714285716,0.0
O00334,57.0,서울,silver,web,뷰티,29900.0,2,59800.0,10.998777662206932,0,mid,2,0,0,0,1,0,0,1,0,0,1,0,0,1.8333333333333333,0.2857142857142857,1.0
